start_date,date_column,hour_column,avg_value_hourly
2020-01-19 17:00:00+00:00,2020-01-19,17,67616.0
2020-01-19 18:00:00+00:00,2020-01-19,18,70541.5
2020-01-19 19:00:00+00:00,2020-01-19,19,68770.5
2020-01-19 20:00:00+00:00,2020-01-19,20,66529.75
2020-01-19 21:00:00+00:00,2020-01-19,21,66351.75
2020-01-19 22:00:00+00:00,2020-01-19,22,67800.25
2020-01-19 23:00:00+00:00,2020-01-19,23,66444.5
2020-01-20 00:00:00+00:00,2020-01-20,0,64392.25
2020-01-20 01:00:00+00:00,2020-01-20,1,63861.25
2020-01-20 02:00:00+00:00,2020-01-20,2,61676.25
2020-01-20 03:00:00+00:00,2020-01-20,3,61048.75
2020-01-20 04:00:00+00:00,2020-01-20,4,63974.75
2020-01-20 05:00:00+00:00,2020-01-20,5,70067.0
2020-01-20 06:00:00+00:00,2020-01-20,6,76808.0
2020-01-20 07:00:00+00:00,2020-01-20,7,79803.75
2020-01-20 08:00:00+00:00,2020-01-20,8,80192.75
2020-01-20 09:00:00+00:00,2020-01-20,9,79451.0
2020-01-20 10:00:00+00:00,2020-01-20,10,78545.0
2020-01-20 11:00:00+00:00,2020-01-20,11,77936.0
2020-01-20 12:00:00+00:00,2020-01-20,12,76081.5
2020-01-20 13:00:00+00:00,2020-01-20,13,73880.5
2020-01-20 14:00:00+00:00,2020-01-20,14,71781.0
2020-01-20 15:00:00+00:00,2020-01-20,15,71161.0
2020-01-20 16:00:00+00:00,2020-01-20,16,73612.5
2020-01-20 17:00:00+00:00,2020-01-20,17,79208.75
2020-01-20 18:00:00+00:00,2020-01-20,18,80585.25
2020-01-20 19:00:00+00:00,2020-01-20,19,76435.25
2020-01-20 20:00:00+00:00,2020-01-20,20,72444.0
2020-01-20 21:00:00+00:00,2020-01-20,21,71521.25
2020-01-20 22:00:00+00:00,2020-01-20,22,72617.25
2020-01-20 23:00:00+00:00,2020-01-20,23,70229.25
2020-01-21 00:00:00+00:00,2020-01-21,0,68211.0
2020-01-21 01:00:00+00:00,2020-01-21,1,67588.75
2020-01-21 02:00:00+00:00,2020-01-21,2,65286.0
2020-01-21 03:00:00+00:00,2020-01-21,3,64440.0
2020-01-21 04:00:00+00:00,2020-01-21,4,66897.0
2020-01-21 05:00:00+00:00,2020-01-21,5,72774.25
2020-01-21 06:00:00+00:00,2020-01-21,6,79399.5
2020-01-21 07:00:00+00:00,2020-01-21,7,82493.25
2020-01-21 08:00:00+00:00,2020-01-21,8,82881.25
2020-01-21 09:00:00+00:00,2020-01-21,9,81967.5
2020-01-21 10:00:00+00:00,2020-01-21,10,80888.75
2020-01-21 11:00:00+00:00,2020-01-21,11,79963.5
2020-01-21 12:00:00+00:00,2020-01-21,12,77750.75
2020-01-21 13:00:00+00:00,2020-01-21,13,74998.5
2020-01-21 14:00:00+00:00,2020-01-21,14,72533.75
2020-01-21 15:00:00+00:00,2020-01-21,15,71991.75
2020-01-21 16:00:00+00:00,2020-01-21,16,74048.5
2020-01-21 17:00:00+00:00,2020-01-21,17,79673.25
2020-01-21 18:00:00+00:00,2020-01-21,18,81140.5
2020-01-21 19:00:00+00:00,2020-01-21,19,77581.0
2020-01-21 20:00:00+00:00,2020-01-21,20,73599.0
2020-01-21 21:00:00+00:00,2020-01-21,21,72551.75
2020-01-21 22:00:00+00:00,2020-01-21,22,73481.0
2020-01-21 23:00:00+00:00,2020-01-21,23,71533.75
2020-01-22 00:00:00+00:00,2020-01-22,0,69406.25
2020-01-22 01:00:00+00:00,2020-01-22,1,68486.0
2020-01-22 02:00:00+00:00,2020-01-22,2,66035.75
2020-01-22 03:00:00+00:00,2020-01-22,3,65409.0
2020-01-22 04:00:00+00:00,2020-01-22,4,67641.25
2020-01-22 05:00:00+00:00,2020-01-22,5,73204.0
2020-01-22 06:00:00+00:00,2020-01-22,6,79396.0
2020-01-22 07:00:00+00:00,2020-01-22,7,82603.5
2020-01-22 08:00:00+00:00,2020-01-22,8,82813.5
2020-01-22 09:00:00+00:00,2020-01-22,9,82289.25
2020-01-22 10:00:00+00:00,2020-01-22,10,81819.25
2020-01-22 11:00:00+00:00,2020-01-22,11,81133.75
2020-01-22 12:00:00+00:00,2020-01-22,12,78722.0
2020-01-22 13:00:00+00:00,2020-01-22,13,76233.25
2020-01-22 14:00:00+00:00,2020-01-22,14,73760.25
2020-01-22 15:00:00+00:00,2020-01-22,15,72949.5
2020-01-22 16:00:00+00:00,2020-01-22,16,74432.5
2020-01-22 17:00:00+00:00,2020-01-22,17,79679.25
2020-01-22 18:00:00+00:00,2020-01-22,18,81139.75
2020-01-22 19:00:00+00:00,2020-01-22,19,77523.25
2020-01-22 20:00:00+00:00,2020-01-22,20,73228.75
2020-01-22 21:00:00+00:00,2020-01-22,21,72213.25
2020-01-22 22:00:00+00:00,2020-01-22,22,73128.5
2020-01-22 23:00:00+00:00,2020-01-22,23,70853.5
2020-01-23 00:00:00+00:00,2020-01-23,0,69046.75
2020-01-23 01:00:00+00:00,2020-01-23,1,67995.0
2020-01-23 02:00:00+00:00,2020-01-23,2,65370.0
2020-01-23 03:00:00+00:00,2020-01-23,3,64315.25
2020-01-23 04:00:00+00:00,2020-01-23,4,66568.0
2020-01-23 05:00:00+00:00,2020-01-23,5,72137.25
2020-01-23 06:00:00+00:00,2020-01-23,6,78524.25
2020-01-23 07:00:00+00:00,2020-01-23,7,81152.0
2020-01-23 08:00:00+00:00,2020-01-23,8,81577.75
2020-01-23 09:00:00+00:00,2020-01-23,9,81237.25
2020-01-23 10:00:00+00:00,2020-01-23,10,80922.25
2020-01-23 11:00:00+00:00,2020-01-23,11,80788.5
2020-01-23 12:00:00+00:00,2020-01-23,12,79152.25
2020-01-23 13:00:00+00:00,2020-01-23,13,76941.75
2020-01-23 14:00:00+00:00,2020-01-23,14,74687.0
2020-01-23 15:00:00+00:00,2020-01-23,15,73972.75
2020-01-23 16:00:00+00:00,2020-01-23,16,75483.0
2020-01-23 17:00:00+00:00,2020-01-23,17,80475.5
2020-01-23 18:00:00+00:00,2020-01-23,18,81620.5
2020-01-23 19:00:00+00:00,2020-01-23,19,77139.25
2020-01-23 20:00:00+00:00,2020-01-23,20,72910.25
2020-01-23 21:00:00+00:00,2020-01-23,21,72028.0
2020-01-23 22:00:00+00:00,2020-01-23,22,73012.0
2020-01-23 23:00:00+00:00,2020-01-23,23,70568.75
2020-01-24 00:00:00+00:00,2020-01-24,0,68595.25
2020-01-24 01:00:00+00:00,2020-01-24,1,67595.75
2020-01-24 02:00:00+00:00,2020-01-24,2,64811.5
2020-01-24 03:00:00+00:00,2020-01-24,3,63926.5
2020-01-24 04:00:00+00:00,2020-01-24,4,66052.75
2020-01-24 05:00:00+00:00,2020-01-24,5,71489.5
2020-01-24 06:00:00+00:00,2020-01-24,6,77749.25
2020-01-24 07:00:00+00:00,2020-01-24,7,80488.5
2020-01-24 08:00:00+00:00,2020-01-24,8,80877.0
2020-01-24 09:00:00+00:00,2020-01-24,9,80568.25
2020-01-24 10:00:00+00:00,2020-01-24,10,79951.0
2020-01-24 11:00:00+00:00,2020-01-24,11,79048.75
2020-01-24 12:00:00+00:00,2020-01-24,12,76930.5
2020-01-24 13:00:00+00:00,2020-01-24,13,74424.5
2020-01-24 14:00:00+00:00,2020-01-24,14,71882.0
2020-01-24 15:00:00+00:00,2020-01-24,15,70513.0
2020-01-24 16:00:00+00:00,2020-01-24,16,72022.75
2020-01-24 17:00:00+00:00,2020-01-24,17,76919.5
2020-01-24 18:00:00+00:00,2020-01-24,18,77583.5
2020-01-24 19:00:00+00:00,2020-01-24,19,74339.0
2020-01-24 20:00:00+00:00,2020-01-24,20,71006.0
2020-01-24 21:00:00+00:00,2020-01-24,21,70631.75
2020-01-24 22:00:00+00:00,2020-01-24,22,71951.0
2020-01-24 23:00:00+00:00,2020-01-24,23,69430.5
2020-01-25 00:00:00+00:00,2020-01-25,0,66917.75
2020-01-25 01:00:00+00:00,2020-01-25,1,65159.75
2020-01-25 02:00:00+00:00,2020-01-25,2,62085.5
2020-01-25 03:00:00+00:00,2020-01-25,3,60471.0
2020-01-25 04:00:00+00:00,2020-01-25,4,61072.0
2020-01-25 05:00:00+00:00,2020-01-25,5,62917.0
2020-01-25 06:00:00+00:00,2020-01-25,6,65355.0
2020-01-25 07:00:00+00:00,2020-01-25,7,67879.75
2020-01-25 08:00:00+00:00,2020-01-25,8,70453.25
2020-01-25 09:00:00+00:00,2020-01-25,9,71503.5
2020-01-25 10:00:00+00:00,2020-01-25,10,71106.0
2020-01-25 11:00:00+00:00,2020-01-25,11,71711.0
2020-01-25 12:00:00+00:00,2020-01-25,12,69556.5
2020-01-25 13:00:00+00:00,2020-01-25,13,66056.5
2020-01-25 14:00:00+00:00,2020-01-25,14,63459.0
2020-01-25 15:00:00+00:00,2020-01-25,15,62157.5
2020-01-25 16:00:00+00:00,2020-01-25,16,63505.25
2020-01-25 17:00:00+00:00,2020-01-25,17,68413.75
2020-01-25 18:00:00+00:00,2020-01-25,18,69981.25
2020-01-25 19:00:00+00:00,2020-01-25,19,67367.0
2020-01-25 20:00:00+00:00,2020-01-25,20,64655.25
2020-01-25 21:00:00+00:00,2020-01-25,21,64863.0
2020-01-25 22:00:00+00:00,2020-01-25,22,66887.0
2020-01-25 23:00:00+00:00,2020-01-25,23,64802.25
2020-01-26 00:00:00+00:00,2020-01-26,0,62076.5
2020-01-26 01:00:00+00:00,2020-01-26,1,60422.75
2020-01-26 02:00:00+00:00,2020-01-26,2,57307.25
2020-01-26 03:00:00+00:00,2020-01-26,3,55426.75
2020-01-26 04:00:00+00:00,2020-01-26,4,55443.75
2020-01-26 05:00:00+00:00,2020-01-26,5,56214.0
2020-01-26 06:00:00+00:00,2020-01-26,6,57672.25
2020-01-26 07:00:00+00:00,2020-01-26,7,59010.0
2020-01-26 08:00:00+00:00,2020-01-26,8,61775.75
2020-01-26 09:00:00+00:00,2020-01-26,9,64066.0
2020-01-26 10:00:00+00:00,2020-01-26,10,64965.25
2020-01-26 11:00:00+00:00,2020-01-26,11,66494.25
2020-01-26 12:00:00+00:00,2020-01-26,12,64739.0
2020-01-26 13:00:00+00:00,2020-01-26,13,60938.5
2020-01-26 14:00:00+00:00,2020-01-26,14,58681.75
2020-01-26 15:00:00+00:00,2020-01-26,15,57447.25
2020-01-26 16:00:00+00:00,2020-01-26,16,58800.0
2020-01-26 17:00:00+00:00,2020-01-26,17,64240.5
2020-01-26 18:00:00+00:00,2020-01-26,18,66723.25
2020-01-26 19:00:00+00:00,2020-01-26,19,64634.5
2020-01-26 20:00:00+00:00,2020-01-26,20,62144.75
2020-01-26 21:00:00+00:00,2020-01-26,21,61673.5
2020-01-26 22:00:00+00:00,2020-01-26,22,63042.25
2020-01-26 23:00:00+00:00,2020-01-26,23,61395.25
2020-01-27 00:00:00+00:00,2020-01-27,0,59054.25
2020-01-27 01:00:00+00:00,2020-01-27,1,58157.75
2020-01-27 02:00:00+00:00,2020-01-27,2,55835.25
2020-01-27 03:00:00+00:00,2020-01-27,3,54849.0
2020-01-27 04:00:00+00:00,2020-01-27,4,57279.0
2020-01-27 05:00:00+00:00,2020-01-27,5,63214.75
2020-01-27 06:00:00+00:00,2020-01-27,6,69681.0
2020-01-27 07:00:00+00:00,2020-01-27,7,72351.25
2020-01-27 08:00:00+00:00,2020-01-27,8,72890.5
2020-01-27 09:00:00+00:00,2020-01-27,9,72845.75
2020-01-27 10:00:00+00:00,2020-01-27,10,73529.0
2020-01-27 11:00:00+00:00,2020-01-27,11,73959.5
2020-01-27 12:00:00+00:00,2020-01-27,12,73153.25
2020-01-27 13:00:00+00:00,2020-01-27,13,71879.0
2020-01-27 14:00:00+00:00,2020-01-27,14,70150.5
2020-01-27 15:00:00+00:00,2020-01-27,15,69157.0
2020-01-27 16:00:00+00:00,2020-01-27,16,69817.75
2020-01-27 17:00:00+00:00,2020-01-27,17,74115.5
2020-01-27 18:00:00+00:00,2020-01-27,18,74864.25
2020-01-27 19:00:00+00:00,2020-01-27,19,70800.0
2020-01-27 20:00:00+00:00,2020-01-27,20,66375.75
2020-01-27 21:00:00+00:00,2020-01-27,21,65024.75
2020-01-27 22:00:00+00:00,2020-01-27,22,66090.75
2020-01-27 23:00:00+00:00,2020-01-27,23,63615.25
2020-01-28 00:00:00+00:00,2020-01-28,0,60963.5
2020-01-28 01:00:00+00:00,2020-01-28,1,59668.75
2020-01-28 02:00:00+00:00,2020-01-28,2,57430.5
2020-01-28 03:00:00+00:00,2020-01-28,3,56729.75
2020-01-28 04:00:00+00:00,2020-01-28,4,59166.0
2020-01-28 05:00:00+00:00,2020-01-28,5,64965.5
2020-01-28 06:00:00+00:00,2020-01-28,6,71434.75
2020-01-28 07:00:00+00:00,2020-01-28,7,74043.75
2020-01-28 08:00:00+00:00,2020-01-28,8,74391.25
2020-01-28 09:00:00+00:00,2020-01-28,9,73909.75
2020-01-28 10:00:00+00:00,2020-01-28,10,73608.75
2020-01-28 11:00:00+00:00,2020-01-28,11,73483.25
2020-01-28 12:00:00+00:00,2020-01-28,12,72023.5
2020-01-28 13:00:00+00:00,2020-01-28,13,70510.25
2020-01-28 14:00:00+00:00,2020-01-28,14,69336.75
2020-01-28 15:00:00+00:00,2020-01-28,15,67932.5
2020-01-28 16:00:00+00:00,2020-01-28,16,69284.25
2020-01-28 17:00:00+00:00,2020-01-28,17,74396.0
2020-01-28 18:00:00+00:00,2020-01-28,18,75968.0
2020-01-28 19:00:00+00:00,2020-01-28,19,71906.0
2020-01-28 20:00:00+00:00,2020-01-28,20,67796.25
2020-01-28 21:00:00+00:00,2020-01-28,21,66588.0
2020-01-28 22:00:00+00:00,2020-01-28,22,67460.0
2020-01-28 23:00:00+00:00,2020-01-28,23,65119.5
2020-01-29 00:00:00+00:00,2020-01-29,0,62379.0
2020-01-29 01:00:00+00:00,2020-01-29,1,61380.5
2020-01-29 02:00:00+00:00,2020-01-29,2,58889.5
2020-01-29 03:00:00+00:00,2020-01-29,3,57924.75
2020-01-29 04:00:00+00:00,2020-01-29,4,59719.5
2020-01-29 05:00:00+00:00,2020-01-29,5,65084.5
2020-01-29 06:00:00+00:00,2020-01-29,6,70656.0
2020-01-29 07:00:00+00:00,2020-01-29,7,73390.25
2020-01-29 08:00:00+00:00,2020-01-29,8,74064.75
2020-01-29 09:00:00+00:00,2020-01-29,9,73528.5
2020-01-29 10:00:00+00:00,2020-01-29,10,72909.0
2020-01-29 11:00:00+00:00,2020-01-29,11,72609.25
2020-01-29 12:00:00+00:00,2020-01-29,12,70759.0
2020-01-29 13:00:00+00:00,2020-01-29,13,68486.0
2020-01-29 14:00:00+00:00,2020-01-29,14,66262.75
2020-01-29 15:00:00+00:00,2020-01-29,15,65278.5
2020-01-29 16:00:00+00:00,2020-01-29,16,66400.0
2020-01-29 17:00:00+00:00,2020-01-29,17,72130.0
2020-01-29 18:00:00+00:00,2020-01-29,18,73800.0
2020-01-29 19:00:00+00:00,2020-01-29,19,69984.25
2020-01-29 20:00:00+00:00,2020-01-29,20,66263.0
2020-01-29 21:00:00+00:00,2020-01-29,21,65393.5
2020-01-29 22:00:00+00:00,2020-01-29,22,66564.25
2020-01-29 23:00:00+00:00,2020-01-29,23,64400.5
2020-01-30 00:00:00+00:00,2020-01-30,0,61886.25
2020-01-30 01:00:00+00:00,2020-01-30,1,60743.25
2020-01-30 02:00:00+00:00,2020-01-30,2,58190.75
2020-01-30 03:00:00+00:00,2020-01-30,3,57149.75
2020-01-30 04:00:00+00:00,2020-01-30,4,59253.0
2020-01-30 05:00:00+00:00,2020-01-30,5,64626.25
2020-01-30 06:00:00+00:00,2020-01-30,6,70933.75
2020-01-30 07:00:00+00:00,2020-01-30,7,72874.75
2020-01-30 08:00:00+00:00,2020-01-30,8,72726.0
2020-01-30 09:00:00+00:00,2020-01-30,9,72166.0
2020-01-30 10:00:00+00:00,2020-01-30,10,71957.75
2020-01-30 11:00:00+00:00,2020-01-30,11,72064.0
2020-01-30 12:00:00+00:00,2020-01-30,12,70864.25
2020-01-30 13:00:00+00:00,2020-01-30,13,69073.5
2020-01-30 14:00:00+00:00,2020-01-30,14,66778.0
2020-01-30 15:00:00+00:00,2020-01-30,15,65822.5
2020-01-30 16:00:00+00:00,2020-01-30,16,66192.25
2020-01-30 17:00:00+00:00,2020-01-30,17,70109.5
2020-01-30 18:00:00+00:00,2020-01-30,18,71321.0
2020-01-30 19:00:00+00:00,2020-01-30,19,67108.25
2020-01-30 20:00:00+00:00,2020-01-30,20,63016.75
2020-01-30 21:00:00+00:00,2020-01-30,21,61780.5
2020-01-30 22:00:00+00:00,2020-01-30,22,62751.75
2020-01-30 23:00:00+00:00,2020-01-30,23,60201.75
2020-01-31 00:00:00+00:00,2020-01-31,0,57157.25
2020-01-31 01:00:00+00:00,2020-01-31,1,55706.5
2020-01-31 02:00:00+00:00,2020-01-31,2,52994.0
2020-01-31 03:00:00+00:00,2020-01-31,3,51888.5
2020-01-31 04:00:00+00:00,2020-01-31,4,53865.0
2020-01-31 05:00:00+00:00,2020-01-31,5,59159.5
2020-01-31 06:00:00+00:00,2020-01-31,6,65387.0
2020-01-31 07:00:00+00:00,2020-01-31,7,67376.75
2020-01-31 08:00:00+00:00,2020-01-31,8,67370.0
2020-01-31 09:00:00+00:00,2020-01-31,9,66798.0
2020-01-31 10:00:00+00:00,2020-01-31,10,66234.25
2020-01-31 11:00:00+00:00,2020-01-31,11,65953.5
2020-01-31 12:00:00+00:00,2020-01-31,12,64220.5
2020-01-31 13:00:00+00:00,2020-01-31,13,62003.0
2020-01-31 14:00:00+00:00,2020-01-31,14,59858.0
2020-01-31 15:00:00+00:00,2020-01-31,15,58694.0
2020-01-31 16:00:00+00:00,2020-01-31,16,59414.75
2020-01-31 17:00:00+00:00,2020-01-31,17,63851.5
2020-01-31 18:00:00+00:00,2020-01-31,18,64990.25
2020-01-31 19:00:00+00:00,2020-01-31,19,62158.75
2020-01-31 20:00:00+00:00,2020-01-31,20,58936.0
2020-01-31 21:00:00+00:00,2020-01-31,21,58321.0
2020-01-31 22:00:00+00:00,2020-01-31,22,59543.0
2020-01-31 23:00:00+00:00,2020-01-31,23,57131.75
2020-02-01 00:00:00+00:00,2020-02-01,0,53914.5
2020-02-01 01:00:00+00:00,2020-02-01,1,52004.75
2020-02-01 02:00:00+00:00,2020-02-01,2,49265.5
2020-02-01 03:00:00+00:00,2020-02-01,3,47711.25
2020-02-01 04:00:00+00:00,2020-02-01,4,48051.25
2020-02-01 05:00:00+00:00,2020-02-01,5,49878.5
2020-02-01 06:00:00+00:00,2020-02-01,6,52276.25
2020-02-01 07:00:00+00:00,2020-02-01,7,54547.75
2020-02-01 08:00:00+00:00,2020-02-01,8,56542.75
2020-02-01 09:00:00+00:00,2020-02-01,9,57597.25
2020-02-01 10:00:00+00:00,2020-02-01,10,58263.5
2020-02-01 11:00:00+00:00,2020-02-01,11,59893.0
2020-02-01 12:00:00+00:00,2020-02-01,12,58751.75
2020-02-01 13:00:00+00:00,2020-02-01,13,55960.0
2020-02-01 14:00:00+00:00,2020-02-01,14,54115.75
2020-02-01 15:00:00+00:00,2020-02-01,15,52756.5
2020-02-01 16:00:00+00:00,2020-02-01,16,53083.0
2020-02-01 17:00:00+00:00,2020-02-01,17,57800.5
2020-02-01 18:00:00+00:00,2020-02-01,18,59771.0
2020-02-01 19:00:00+00:00,2020-02-01,19,57592.25
2020-02-01 20:00:00+00:00,2020-02-01,20,55207.5
2020-02-01 21:00:00+00:00,2020-02-01,21,55246.75
2020-02-01 22:00:00+00:00,2020-02-01,22,57103.75
2020-02-01 23:00:00+00:00,2020-02-01,23,55312.25
2020-02-02 00:00:00+00:00,2020-02-02,0,52177.5
2020-02-02 01:00:00+00:00,2020-02-02,1,50611.5
2020-02-02 02:00:00+00:00,2020-02-02,2,47701.0
2020-02-02 03:00:00+00:00,2020-02-02,3,45797.75
2020-02-02 04:00:00+00:00,2020-02-02,4,45709.75
2020-02-02 05:00:00+00:00,2020-02-02,5,46635.25
2020-02-02 06:00:00+00:00,2020-02-02,6,47625.5
2020-02-02 07:00:00+00:00,2020-02-02,7,48997.75
2020-02-02 08:00:00+00:00,2020-02-02,8,51529.0
2020-02-02 09:00:00+00:00,2020-02-02,9,53812.75
2020-02-02 10:00:00+00:00,2020-02-02,10,55173.25
2020-02-02 11:00:00+00:00,2020-02-02,11,57120.0
2020-02-02 12:00:00+00:00,2020-02-02,12,55655.0
2020-02-02 13:00:00+00:00,2020-02-02,13,52454.25
2020-02-02 14:00:00+00:00,2020-02-02,14,50447.75
2020-02-02 15:00:00+00:00,2020-02-02,15,49224.5
2020-02-02 16:00:00+00:00,2020-02-02,16,50266.0
2020-02-02 17:00:00+00:00,2020-02-02,17,55164.75
2020-02-02 18:00:00+00:00,2020-02-02,18,57766.0
2020-02-02 19:00:00+00:00,2020-02-02,19,55874.5
2020-02-02 20:00:00+00:00,2020-02-02,20,53726.0
2020-02-02 21:00:00+00:00,2020-02-02,21,53388.5
2020-02-02 22:00:00+00:00,2020-02-02,22,54843.25
2020-02-02 23:00:00+00:00,2020-02-02,23,52983.0
2020-02-03 00:00:00+00:00,2020-02-03,0,50510.25
2020-02-03 01:00:00+00:00,2020-02-03,1,49460.75
2020-02-03 02:00:00+00:00,2020-02-03,2,47135.75
2020-02-03 03:00:00+00:00,2020-02-03,3,46354.5
2020-02-03 04:00:00+00:00,2020-02-03,4,48575.0
2020-02-03 05:00:00+00:00,2020-02-03,5,54128.0
2020-02-03 06:00:00+00:00,2020-02-03,6,60594.75
2020-02-03 07:00:00+00:00,2020-02-03,7,63116.75
2020-02-03 08:00:00+00:00,2020-02-03,8,63339.5
2020-02-03 09:00:00+00:00,2020-02-03,9,63055.0
2020-02-03 10:00:00+00:00,2020-02-03,10,63380.5
2020-02-03 11:00:00+00:00,2020-02-03,11,63660.0
2020-02-03 12:00:00+00:00,2020-02-03,12,62383.75
2020-02-03 13:00:00+00:00,2020-02-03,13,60528.0
2020-02-03 14:00:00+00:00,2020-02-03,14,58997.75
2020-02-03 15:00:00+00:00,2020-02-03,15,57618.0
2020-02-03 16:00:00+00:00,2020-02-03,16,57836.75
2020-02-03 17:00:00+00:00,2020-02-03,17,62523.0
2020-02-03 18:00:00+00:00,2020-02-03,18,64608.75
2020-02-03 19:00:00+00:00,2020-02-03,19,60976.25
2020-02-03 20:00:00+00:00,2020-02-03,20,57745.0
2020-02-03 21:00:00+00:00,2020-02-03,21,57199.0
2020-02-03 22:00:00+00:00,2020-02-03,22,58680.5
2020-02-03 23:00:00+00:00,2020-02-03,23,56463.5
2020-02-04 00:00:00+00:00,2020-02-04,0,53916.5
2020-02-04 01:00:00+00:00,2020-02-04,1,53184.0
2020-02-04 02:00:00+00:00,2020-02-04,2,50934.0
2020-02-04 03:00:00+00:00,2020-02-04,3,50545.5
2020-02-04 04:00:00+00:00,2020-02-04,4,53170.75
2020-02-04 05:00:00+00:00,2020-02-04,5,58913.0
2020-02-04 06:00:00+00:00,2020-02-04,6,65367.5
2020-02-04 07:00:00+00:00,2020-02-04,7,67791.25
2020-02-04 08:00:00+00:00,2020-02-04,8,68099.75
2020-02-04 09:00:00+00:00,2020-02-04,9,67822.75
2020-02-04 10:00:00+00:00,2020-02-04,10,67766.0
2020-02-04 11:00:00+00:00,2020-02-04,11,68079.5
2020-02-04 12:00:00+00:00,2020-02-04,12,67159.5
2020-02-04 13:00:00+00:00,2020-02-04,13,65426.25
2020-02-04 14:00:00+00:00,2020-02-04,14,63950.5
2020-02-04 15:00:00+00:00,2020-02-04,15,63614.0
2020-02-04 16:00:00+00:00,2020-02-04,16,64673.75
2020-02-04 17:00:00+00:00,2020-02-04,17,69976.25
2020-02-04 18:00:00+00:00,2020-02-04,18,72261.25
2020-02-04 19:00:00+00:00,2020-02-04,19,68558.75
2020-02-04 20:00:00+00:00,2020-02-04,20,64658.75
2020-02-04 21:00:00+00:00,2020-02-04,21,63775.5
2020-02-04 22:00:00+00:00,2020-02-04,22,64612.5
2020-02-04 23:00:00+00:00,2020-02-04,23,62196.0
2020-02-05 00:00:00+00:00,2020-02-05,0,59372.75
2020-02-05 01:00:00+00:00,2020-02-05,1,58363.5
2020-02-05 02:00:00+00:00,2020-02-05,2,56119.25
2020-02-05 03:00:00+00:00,2020-02-05,3,55323.0
2020-02-05 04:00:00+00:00,2020-02-05,4,57641.0
2020-02-05 05:00:00+00:00,2020-02-05,5,63280.25
2020-02-05 06:00:00+00:00,2020-02-05,6,69827.25
2020-02-05 07:00:00+00:00,2020-02-05,7,72669.5
2020-02-05 08:00:00+00:00,2020-02-05,8,73319.0
2020-02-05 09:00:00+00:00,2020-02-05,9,72797.5
2020-02-05 10:00:00+00:00,2020-02-05,10,72111.0
2020-02-05 11:00:00+00:00,2020-02-05,11,71294.0
2020-02-05 12:00:00+00:00,2020-02-05,12,69256.5
2020-02-05 13:00:00+00:00,2020-02-05,13,67086.0
2020-02-05 14:00:00+00:00,2020-02-05,14,64730.5
2020-02-05 15:00:00+00:00,2020-02-05,15,63928.5
2020-02-05 16:00:00+00:00,2020-02-05,16,64800.75
2020-02-05 17:00:00+00:00,2020-02-05,17,70644.5
2020-02-05 18:00:00+00:00,2020-02-05,18,73498.25
2020-02-05 19:00:00+00:00,2020-02-05,19,69906.25
2020-02-05 20:00:00+00:00,2020-02-05,20,66631.75
2020-02-05 21:00:00+00:00,2020-02-05,21,65884.25
2020-02-05 22:00:00+00:00,2020-02-05,22,67276.75
2020-02-05 23:00:00+00:00,2020-02-05,23,65259.0
2020-02-06 00:00:00+00:00,2020-02-06,0,63034.5
2020-02-06 01:00:00+00:00,2020-02-06,1,62312.75
2020-02-06 02:00:00+00:00,2020-02-06,2,60097.0
2020-02-06 03:00:00+00:00,2020-02-06,3,59445.0
2020-02-06 04:00:00+00:00,2020-02-06,4,62048.5
2020-02-06 05:00:00+00:00,2020-02-06,5,68338.0
2020-02-06 06:00:00+00:00,2020-02-06,6,75285.0
2020-02-06 07:00:00+00:00,2020-02-06,7,77272.0
2020-02-06 08:00:00+00:00,2020-02-06,8,77036.0
2020-02-06 09:00:00+00:00,2020-02-06,9,75356.75
2020-02-06 10:00:00+00:00,2020-02-06,10,73976.5
2020-02-06 11:00:00+00:00,2020-02-06,11,72308.5
2020-02-06 12:00:00+00:00,2020-02-06,12,69848.5
2020-02-06 13:00:00+00:00,2020-02-06,13,67291.0
2020-02-06 14:00:00+00:00,2020-02-06,14,64453.75
2020-02-06 15:00:00+00:00,2020-02-06,15,63314.25
2020-02-06 16:00:00+00:00,2020-02-06,16,64409.0
2020-02-06 17:00:00+00:00,2020-02-06,17,70370.0
2020-02-06 18:00:00+00:00,2020-02-06,18,73437.0
2020-02-06 19:00:00+00:00,2020-02-06,19,70240.25
2020-02-06 20:00:00+00:00,2020-02-06,20,66898.75
2020-02-06 21:00:00+00:00,2020-02-06,21,66426.75
2020-02-06 22:00:00+00:00,2020-02-06,22,67932.75
2020-02-06 23:00:00+00:00,2020-02-06,23,65892.25
2020-02-07 00:00:00+00:00,2020-02-07,0,63897.0
2020-02-07 01:00:00+00:00,2020-02-07,1,63297.25
2020-02-07 02:00:00+00:00,2020-02-07,2,61023.5
2020-02-07 03:00:00+00:00,2020-02-07,3,60346.5
2020-02-07 04:00:00+00:00,2020-02-07,4,62955.5
2020-02-07 05:00:00+00:00,2020-02-07,5,68843.5
2020-02-07 06:00:00+00:00,2020-02-07,6,75759.5
2020-02-07 07:00:00+00:00,2020-02-07,7,77776.75
2020-02-07 08:00:00+00:00,2020-02-07,8,77380.5
2020-02-07 09:00:00+00:00,2020-02-07,9,75615.5
2020-02-07 10:00:00+00:00,2020-02-07,10,73882.75
